,ClassNumber,ClassLetter,Subgroup,LessonName,TeacherID,Week,Weekday,StartHour,StartMinute,EndHour,EndMinute,Room,Required,Teacher
311,11,В,англ. Светлана Николаевна,биология,1,0,1,12,30,13,10,,True,
312,8,А,англ. Татьяна Петровна,Создай электронный фотоальбом друзей,1,0,1,13,20,14,0,13,False,
313,8,А,англ. Светлана Николаевна,Создай электронный фотоальбом друзей,1,0,1,13,20,14,0,13,False,
314,8,А,англ. Татьяна Петровна,Создай электронный фотоальбом друзей,1,0,1,14,5,14,45,,False,
315,8,А,англ. Светлана Николаевна,Создай электронный фотоальбом друзей,1,0,1,14,5,14,45,,False,
316,8,В,англ. Татьяна Петровна,Проектная деятельность,1,0,1,13,20,14,0,7,False,
317,8,В,англ. Светлана Николаевна,Проектная деятельность,1,0,1,13,20,14,0,7,False,
318,8,В,англ. Татьяна Петровна,Проектная деятельность,1,0,1,14,5,14,45,,False,
319,8,В,англ. Светлана Николаевна,Проектная деятельность,1,0,1,14,5,14,45,,False,
320,10,А,англ. Татьяна Петровна,Решение физических задач с техническим содержанием,1,0,1,13,20,14,0,14,False,
321,10,А,англ. Светлана Николаевна,Решение физических задач с техническим содержанием,1,0,1,13,20,14,0,14,False,
322,10,А,англ. Татьяна Петровна,Решение физических задач с техническим содержанием,1,0,1,14,5,14,45,,False,
323,10,А,англ. Светлана Николаевна,Решение физических задач с техническим содержанием,1,0,1,14,5,14,45,,False,
324,10,Б,англ. Татьяна Петровна,Математические основы информатики,1,0,1,13,20,14,0,15,False,
325,10,Б,англ. Светлана Николаевна,Математические основы информатики,1,0,1,13,20,14,0,15,False,
326,10,Б,англ. Татьяна Петровна,Математические основы информатики,1,0,1,14,5,14,45,,False,
327,10,Б,англ. Светлана Николаевна,Математические основы информатики,1,0,1,14,5,14,45,,False,
328,11,А,англ. Татьяна Петровна,физический практикум (1/2гр.),1,0,1,13,20,14,0,14,False,
329,11,А,англ. Светлана Николаевна,физический практикум (1/2гр.),1,0,1,13,20,14,0,14,False,
330,11,А,англ. Татьяна Петровна,физический практикум (1/2гр.),1,0,1,14,5,14,45,,False,
331,11,А,англ. Светлана Николаевна,физический практикум (1/2гр.),1,0,1,14,5,14,45,,False,
332,11,Б,англ. Татьяна Петровна,Человек и современные проблемы развития общества,1,0,1,13,20,14,0,6,False,
333,11,Б,англ. Светлана Николаевна,Человек и современные проблемы развития общества,1,0,1,13,20,14,0,6,False,
334,11,Б,англ. Татьяна Петровна,Человек и современные проблемы развития общества,1,0,1,14,5,14,45,,False,
335,11,Б,англ. Светлана Николаевна,Человек и современные проблемы развития общества,1,0,1,14,5,14,45,,False,
336,11,В,англ. Татьяна Петровна,Практическая грамматика,1,0,1,13,20,14,0,12,False,
337,11,В,англ. Светлана Николаевна,Практическая грамматика,1,0,1,13,20,14,0,12,False,
338,11,В,англ. Татьяна Петровна,Практическая грамматика,1,0,1,14,5,14,45,,False,
339,11,В,англ. Светлана Николаевна,Практическая грамматика,1,0,1,14,5,14,45,,False,
340,8,А,англ. Татьяна Петровна,геометрия,1,0,2,8,0,8,40,11,True,
341,8,А,англ. Светлана Николаевна,геометрия,1,0,2,8,0,8,40,11,True,
342,8,А,англ. Татьяна Петровна,геометрия,1,0,2,8,50,9,30,,True,
343,8,А,англ. Светлана Николаевна,геометрия,1,0,2,8,50,9,30,,True,
344,8,Б,англ. Татьяна Петровна,алгебра,1,0,2,8,0,8,40,10,True,
345,8,Б,англ. Светлана Николаевна,алгебра,1,0,2,8,0,8,40,10,True,
346,8,Б,англ. Татьяна Петровна,алгебра,1,0,2,8,50,9,30,,True,
347,8,Б,англ. Светлана Николаевна,алгебра,1,0,2,8,50,9,30,,True,
348,8,В,англ. Татьяна Петровна,английский язык,1,0,2,8,0,8,40,8,True,
349,8,В,англ. Светлана Николаевна,английский язык,1,0,2,8,0,8,40,9,True,
350,8,В,англ. Татьяна Петровна,английский язык,1,0,2,8,50,9,30,,True,
351,8,В,англ. Светлана Николаевна,английский язык,1,0,2,8,50,9,30,,True,
352,9,А,англ. Татьяна Петровна,литература,1,0,2,8,0,8,40,12,True,
353,9,А,англ. Светлана Николаевна,литература,1,0,2,8,0,8,40,12,True,
354,9,А,англ. Татьяна Петровна,литература,1,0,2,8,50,9,30,,True,
355,9,А,англ. Светлана Николаевна,литература,1,0,2,8,50,9,30,,True,
356,9,Б,англ. Татьяна Петровна,физика,1,0,2,8,0,8,40,14,True,
357,9,Б,англ. Светлана Николаевна,физика,1,0,2,8,0,8,40,14,True,
358,9,Б,англ. Татьяна Петровна,физика,1,0,2,8,50,9,30,,True,
359,9,Б,англ. Светлана Николаевна,физика,1,0,2,8,50,9,30,,True,
360,9,В,англ. Татьяна Петровна,геометрия,1,0,2,8,0,8,40,5,True,
361,9,В,англ. Светлана Николаевна,геометрия,1,0,2,8,0,8,40,5,True,
362,9,В,англ. Татьяна Петровна,геометрия,1,0,2,8,50,9,30,,True,
363,9,В,англ. Светлана Николаевна,геометрия,1,0,2,8,50,9,30,,True,
364,10,А,англ. Татьяна Петровна,геометрия,1,0,2,8,0,8,40,4,True,
365,10,А,англ. Светлана Николаевна,геометрия,1,0,2,8,0,8,40,4,True,
366,10,А,англ. Татьяна Петровна,геометрия,1,0,2,8,50,9,30,,True,
367,10,А,англ. Светлана Николаевна,геометрия,1,0,2,8,50,9,30,,True,
368,10,Б,англ. Татьяна Петровна,информатика и ИКТ,1,0,2,8,0,8,40,13,True,
369,10,Б,англ. Светлана Николаевна,информатика и ИКТ,1,0,2,8,0,8,40,15,True,
370,10,Б,англ. Татьяна Петровна,информатика и ИКТ,1,0,2,8,50,9,30,,True,
371,10,Б,англ. Светлана Николаевна,информатика и ИКТ,1,0,2,8,50,9,30,,True,
372,10,В,англ. Татьяна Петровна,химия,1,0,2,8,0,8,40,2,True,
373,10,В,англ. Светлана Николаевна,химия,1,0,2,8,0,8,40,2,True,
374,10,В,англ. Татьяна Петровна,химия,1,0,2,8,50,9,30,,True,
375,10,В,англ. Светлана Николаевна,химия,1,0,2,8,50,9,30,,True,
376,11,А,англ. Татьяна Петровна,психология,1,0,2,8,0,8,40,,True,
377,11,А,англ. Светлана Николаевна,психология,1,0,2,8,0,8,40,,True,
378,11,А,англ. Татьяна Петровна,психология,1,0,2,8,50,9,30,,True,
379,11,А,англ. Светлана Николаевна,психология,1,0,2,8,50,9,30,,True,
380,11,Б,англ. Татьяна Петровна,физическая культура,1,0,2,8,0,8,40,,True,
381,11,Б,англ. Светлана Николаевна,физическая культура,1,0,2,8,0,8,40,,True,
382,11,Б,англ. Татьяна Петровна,физическая культура,1,0,2,8,50,9,30,,True,
383,11,Б,англ. Светлана Николаевна,физическая культура,1,0,2,8,50,9,30,,True,
384,11,В,англ. Татьяна Петровна,история,1,0,2,8,0,8,40,6,True,
385,11,В,англ. Светлана Николаевна,история,1,0,2,8,0,8,40,6,True,
386,11,В,англ. Татьяна Петровна,история,1,0,2,8,50,9,30,,True,
387,11,В,англ. Светлана Николаевна,история,1,0,2,8,50,9,30,,True,
388,8,А,англ. Татьяна Петровна,английский язык,1,0,2,9,45,10,25,8,True,
389,8,А,англ. Светлана Николаевна,английский язык,1,0,2,9,45,10,25,9,True,
390,8,А,англ. Татьяна Петровна,английский язык,1,0,2,10,45,11,25,,True,
391,8,А,англ. Светлана Николаевна,английский язык,1,0,2,10,45,11,25,,True,
392,8,Б,англ. Татьяна Петровна,информатика и ИКТ,1,0,2,9,45,10,25,13,True,
393,8,Б,англ. Светлана Николаевна,информатика и ИКТ,1,0,2,9,45,10,25,15,True,
394,8,Б,англ. Татьяна Петровна,информатика и ИКТ,1,0,2,10,45,11,25,,True,
395,8,Б,англ. Светлана Николаевна,информатика и ИКТ,1,0,2,10,45,11,25,,True,
396,8,В,англ. Татьяна Петровна,химия,1,0,2,9,45,10,25,2,True,
397,8,В,англ. Светлана Николаевна,химия,1,0,2,9,45,10,25,2,True,
398,8,В,англ. Татьяна Петровна,химия,1,0,2,10,45,11,25,,True,
399,8,В,англ. Светлана Николаевна,химия,1,0,2,10,45,11,25,,True,
400,9,А,англ. Татьяна Петровна,геометрия,1,0,2,9,45,10,25,5,True,
401,9,А,англ. Светлана Николаевна,геометрия,1,0,2,9,45,10,25,5,True,
402,9,А,англ. Татьяна Петровна,геометрия,1,0,2,10,45,11,25,,True,
403,9,А,англ. Светлана Николаевна,геометрия,1,0,2,10,45,11,25,,True,
404,9,Б,англ. Татьяна Петровна,ОБЖ,1,0,2,9,45,10,25,12,True,
405,9,Б,англ. Светлана Николаевна,ОБЖ,1,0,2,9,45,10,25,12,True,
406,9,Б,англ. Татьяна Петровна,ОБЖ,1,0,2,10,45,11,25,,True,
407,9,Б,англ. Светлана Николаевна,ОБЖ,1,0,2,10,45,11,25,,True,
408,9,В,англ. Татьяна Петровна,физика,1,0,2,9,45,10,25,14,True,
409,9,В,англ. Светлана Николаевна,физика,1,0,2,9,45,10,25,14,True,
410,9,В,англ. Татьяна Петровна,физика,1,0,2,10,45,11,25,,True,
411,9,В,англ. Светлана Николаевна,физика,1,0,2,10,45,11,25,,True,
412,10,А,англ. Татьяна Петровна,алгебра и начала анализа,1,0,2,9,45,10,25,4,True,
413,10,А,англ. Светлана Николаевна,алгебра и начала анализа,1,0,2,9,45,10,25,4,True,
414,10,А,англ. Татьяна Петровна,алгебра и начала анализа,1,0,2,10,45,11,25,,True,
415,10,А,англ. Светлана Николаевна,алгебра и начала анализа,1,0,2,10,45,11,25,,True,
416,10,Б,англ. Татьяна Петровна,физическая культура,1,0,2,9,45,10,25,,True,
417,10,Б,англ. Светлана Николаевна,физическая культура,1,0,2,9,45,10,25,,True,
418,10,Б,англ. Татьяна Петровна,физическая культура,1,0,2,10,45,11,25,,True,
419,10,Б,англ. Светлана Николаевна,физическая культура,1,0,2,10,45,11,25,,True,
420,10,В,англ. Татьяна Петровна,история,1,0,2,9,45,10,25,7,True,
421,10,В,англ. Светлана Николаевна,история,1,0,2,9,45,10,25,7,True,
422,10,В,англ. Татьяна Петровна,история,1,0,2,10,45,11,25,,True,
423,10,В,англ. Светлана Николаевна,история,1,0,2,10,45,11,25,,True,
424,11,А,англ. Татьяна Петровна,геометрия,1,0,2,9,45,10,25,11,True,
425,11,А,англ. Светлана Николаевна,геометрия,1,0,2,9,45,10,25,11,True,
426,11,А,англ. Татьяна Петровна,геометрия,1,0,2,10,45,11,25,,True,
427,11,А,англ. Светлана Николаевна,геометрия,1,0,2,10,45,11,25,,True,
428,11,Б,англ. Татьяна Петровна,история,1,0,2,9,45,10,25,6,True,
429,11,Б,англ. Светлана Николаевна,история,1,0,2,9,45,10,25,6,True,
430,11,Б,англ. Татьяна Петровна,история,1,0,2,10,45,11,25,,True,
431,11,Б,англ. Светлана Николаевна,история,1,0,2,10,45,11,25,,True,
432,11,В,англ. Татьяна Петровна,геометрия,1,0,2,9,45,10,25,10,True,
433,11,В,англ. Светлана Николаевна,геометрия,1,0,2,9,45,10,25,10,True,
434,11,В,англ. Татьяна Петровна,геометрия,1,0,2,10,45,11,25,,True,
435,11,В,англ. Светлана Николаевна,геометрия,1,0,2,10,45,11,25,,True,
436,8,А,англ. Татьяна Петровна,информатика и ИКТ,1,0,2,11,40,12,20,13,True,
437,8,А,англ. Светлана Николаевна,информатика и ИКТ,1,0,2,11,40,12,20,15,True,
438,8,А,англ. Татьяна Петровна,информатика и ИКТ,1,0,2,12,30,13,10,,True,
439,8,А,англ. Светлана Николаевна,информатика и ИКТ,1,0,2,12,30,13,10,,True,
440,8,Б,англ. Татьяна Петровна,английский язык,1,0,2,11,40,12,20,8,True,
441,8,Б,англ. Светлана Николаевна,английский язык,1,0,2,11,40,12,20,9,True,
442,8,Б,англ. Татьяна Петровна,английский язык,1,0,2,12,30,13,10,,True,
443,8,Б,англ. Светлана Николаевна,английский язык,1,0,2,12,30,13,10,,True,
444,8,В,англ. Татьяна Петровна,алгебра,1,0,2,11,40,12,20,10,True,
445,8,В,англ. Светлана Николаевна,алгебра,1,0,2,11,40,12,20,10,True,
446,8,В,англ. Татьяна Петровна,алгебра,1,0,2,12,30,13,10,,True,
447,8,В,англ. Светлана Николаевна,алгебра,1,0,2,12,30,13,10,,True,
448,9,А,англ. Татьяна Петровна,физика,1,0,2,11,40,12,20,14,True,
449,9,А,англ. Светлана Николаевна,физика,1,0,2,11,40,12,20,14,True,
450,9,А,англ. Татьяна Петровна,физика,1,0,2,12,30,13,10,,True,
451,9,А,англ. Светлана Николаевна,физика,1,0,2,12,30,13,10,,True,
452,9,Б,англ. Татьяна Петровна,геометрия,1,0,2,11,40,12,20,5,True,
453,9,Б,англ. Светлана Николаевна,геометрия,1,0,2,11,40,12,20,5,True,
454,9,Б,англ. Татьяна Петровна,геометрия,1,0,2,12,30,13,10,,True,
455,9,Б,англ. Светлана Николаевна,геометрия,1,0,2,12,30,13,10,,True,
456,9,В,англ. Татьяна Петровна,химия,1,0,2,11,40,12,20,2,True,
457,9,В,англ. Светлана Николаевна,химия,1,0,2,11,40,12,20,2,True,
458,9,В,англ. Татьяна Петровна,химия,1,0,2,12,30,13,10,,True,
459,9,В,англ. Светлана Николаевна,химия,1,0,2,12,30,13,10,,True,
460,10,А,англ. Татьяна Петровна,история,1,0,2,11,40,12,20,7,True,
461,10,А,англ. Светлана Николаевна,история,1,0,2,11,40,12,20,7,True,
462,10,А,англ. Татьяна Петровна,история,1,0,2,12,30,13,10,,True,
463,10,А,англ. Светлана Николаевна,история,1,0,2,12,30,13,10,,True,
464,10,Б,англ. Татьяна Петровна,русский язык,1,0,2,11,40,12,20,12,True,
465,10,Б,англ. Светлана Николаевна,русский язык,1,0,2,11,40,12,20,12,True,
466,10,Б,англ. Татьяна Петровна,русский язык,1,0,2,12,30,13,10,,True,
467,10,Б,англ. Светлана Николаевна,русский язык,1,0,2,12,30,13,10,,True,
468,10,В,англ. Татьяна Петровна,физическая культура,1,0,2,11,40,12,20,,True,
469,10,В,англ. Светлана Николаевна,физическая культура,1,0,2,11,40,12,20,,True,
470,10,В,англ. Татьяна Петровна,физическая культура,1,0,2,12,30,13,10,,True,
471,10,В,англ. Светлана Николаевна,физическая культура,1,0,2,12,30,13,10,,True,
472,11,А,англ. Татьяна Петровна,история,1,0,2,11,40,12,20,6,True,
473,11,А,англ. Светлана Николаевна,история,1,0,2,11,40,12,20,6,True,
474,11,А,англ. Татьяна Петровна,история,1,0,2,12,30,13,10,,True,
475,11,А,англ. Светлана Николаевна,история,1,0,2,12,30,13,10,,True,
476,11,Б,англ. Татьяна Петровна,геометрия,1,0,2,11,40,12,20,11,True,
477,11,Б,англ. Светлана Николаевна,геометрия,1,0,2,11,40,12,20,11,True,
478,11,Б,англ. Татьяна Петровна,геометрия,1,0,2,12,30,13,10,,True,
479,11,Б,англ. Светлана Николаевна,геометрия,1,0,2,12,30,13,10,,True,
480,11,В,англ. Татьяна Петровна,Проблемы теории государства и права (дистант),1,0,2,11,40,12,20,,False,
481,11,В,англ. Светлана Николаевна,Проблемы теории государства и права (дистант),1,0,2,11,40,12,20,,False,
482,11,В,англ. Татьяна Петровна,Проблемы теории государства и права (дистант),1,0,2,12,30,13,10,,False,
483,11,В,англ. Светлана Николаевна,Проблемы теории государства и права (дистант),1,0,2,12,30,13,10,,False,
484,8,А,англ. Татьяна Петровна,Деловой английский,1,0,2,13,20,14,0,8,False,
485,8,А,англ. Светлана Николаевна,Деловой английский,1,0,2,13,20,14,0,8,False,
486,8,А,англ. Татьяна Петровна,Деловой английский,1,0,2,14,5,14,45,,False,
487,8,А,англ. Светлана Николаевна,Деловой английский,1,0,2,14,5,14,45,,False,
488,9,А,англ. Татьяна Петровна,Погрешности измерения физических величин,1,0,2,13,20,14,0,14,False,
489,9,А,англ. Светлана Николаевна,Погрешности измерения физических величин,1,0,2,13,20,14,0,14,False,
490,9,А,англ. Татьяна Петровна,Погрешности измерения физических величин,1,0,2,14,5,14,45,,False,
491,9,А,англ. Светлана Николаевна,Погрешности измерения физических величин,1,0,2,14,5,14,45,,False,
492,10,А,англ. Татьяна Петровна,Задачи с разноуровневыми параметрами,1,0,2,13,20,14,0,4,False,
493,10,А,англ. Светлана Николаевна,Задачи с разноуровневыми параметрами,1,0,2,13,20,14,0,4,False,
494,10,А,англ. Татьяна Петровна,Задачи с разноуровневыми параметрами,1,0,2,14,5,14,45,,False,
495,10,А,англ. Светлана Николаевна,Задачи с разноуровневыми параметрами,1,0,2,14,5,14,45,,False,
496,10,Б,англ. Татьяна Петровна,Решение задач по молекулярной биологии и генетике,1,0,2,13,20,14,0,2,False,
497,10,Б,англ. Светлана Николаевна,Решение задач по молекулярной биологии и генетике,1,0,2,13,20,14,0,2,False,
498,10,Б,англ. Татьяна Петровна,Решение задач по молекулярной биологии и генетике,1,0,2,14,5,14,45,,False,
499,10,Б,англ. Светлана Николаевна,Решение задач по молекулярной биологии и генетике,1,0,2,14,5,14,45,,False,
500,10,В,англ. Татьяна Петровна,Проблемы теории государства и права (дистант),1,0,2,13,20,14,0,,False,
501,10,В,англ. Светлана Николаевна,Проблемы теории государства и права (дистант),1,0,2,13,20,14,0,,False,
502,10,В,англ. Татьяна Петровна,Проблемы теории государства и права (дистант),1,0,2,14,5,14,45,,False,
503,10,В,англ. Светлана Николаевна,Проблемы теории государства и права (дистант),1,0,2,14,5,14,45,,False,
504,11,А,англ. Татьяна Петровна,физическая культура,1,0,2,13,20,14,0,,True,
505,11,А,англ. Светлана Николаевна,физическая культура,1,0,2,13,20,14,0,,True,
506,11,А,англ. Татьяна Петровна,физическая культура,1,0,2,14,5,14,45,,True,
507,11,А,англ. Светлана Николаевна,физическая культура,1,0,2,14,5,14,45,,True,
508,11,Б,англ. Татьяна Петровна,Решение конкурсных задач по химии,1,0,2,13,20,14,0,2,False,
509,11,Б,англ. Светлана Николаевна,Решение конкурсных задач по химии,1,0,2,13,20,14,0,2,False,
510,11,Б,англ. Татьяна Петровна,Решение конкурсных задач по химии,1,0,2,14,5,14,45,,False,
511,11,Б,англ. Светлана Николаевна,Решение конкурсных задач по химии,1,0,2,14,5,14,45,,False,
512,8,А,англ. Татьяна Петровна,география,1,0,3,8,0,8,40,7,True,
513,8,А,англ. Светлана Николаевна,география,1,0,3,8,0,8,40,7,True,
514,8,А,англ. Татьяна Петровна,география,1,0,3,8,50,9,30,,True,
515,8,А,англ. Светлана Николаевна,география,1,0,3,8,50,9,30,,True,
516,8,Б,англ. Татьяна Петровна,физическая культура,1,0,3,8,0,8,40,,True,
517,8,Б,англ. Светлана Николаевна,физическая культура,1,0,3,8,0,8,40,,True,
518,8,Б,англ. Татьяна Петровна,физическая культура,1,0,3,8,50,9,30,,True,
519,8,Б,англ. Светлана Николаевна,физическая культура,1,0,3,8,50,9,30,,True,
520,8,В,англ. Татьяна Петровна,биология,1,0,3,8,0,8,40,2,True,
521,8,В,англ. Светлана Николаевна,биология,1,0,3,8,0,8,40,2,True,
522,8,В,англ. Татьяна Петровна,биология,1,0,3,8,50,9,30,,True,
523,8,В,англ. Светлана Николаевна,биология,1,0,3,8,50,9,30,,True,
524,9,А,англ. Татьяна Петровна,история,1,0,3,8,0,8,40,6,True,
525,9,А,англ. Светлана Николаевна,история,1,0,3,8,0,8,40,6,True,
526,9,А,англ. Татьяна Петровна,история,1,0,3,8,50,9,30,,True,
527,9,А,англ. Светлана Николаевна,история,1,0,3,8,50,9,30,,True,
528,9,Б,англ. Татьяна Петровна,Виды текстовых задач и способы их решения,1,0,3,8,0,8,40,5,False,
529,9,Б,англ. Светлана Николаевна,Виды текстовых задач и способы их решения,1,0,3,8,0,8,40,5,False,
530,9,Б,англ. Татьяна Петровна,Виды текстовых задач и способы их решения,1,0,3,8,50,9,30,,False,
531,9,Б,англ. Светлана Николаевна,Виды текстовых задач и способы их решения,1,0,3,8,50,9,30,,False,
532,9,В,англ. Татьяна Петровна,английский язык,1,0,3,8,0,8,40,8,True,
533,9,В,англ. Светлана Николаевна,английский язык,1,0,3,8,0,8,40,9,True,
534,9,В,англ. Татьяна Петровна,английский язык,1,0,3,8,50,9,30,,True,
535,9,В,англ. Светлана Николаевна,английский язык,1,0,3,8,50,9,30,,True,
536,10,А,англ. Татьяна Петровна,русский язык,1,0,3,8,0,8,40,12,True,
537,10,А,англ. Светлана Николаевна,русский язык,1,0,3,8,0,8,40,12,True,
538,10,А,англ. Татьяна Петровна,русский язык,1,0,3,8,50,9,30,,True,
539,10,А,англ. Светлана Николаевна,русский язык,1,0,3,8,50,9,30,,True,
540,10,Б,англ. Татьяна Петровна,физика,1,0,3,8,0,8,40,14,True,
541,10,Б,англ. Светлана Николаевна,физика,1,0,3,8,0,8,40,14,True,
542,10,Б,англ. Татьяна Петровна,физика,1,0,3,8,50,9,30,,True,
543,10,Б,англ. Светлана Николаевна,физика,1,0,3,8,50,9,30,,True,
544,10,В,англ. Татьяна Петровна,информатика и ИКТ,1,0,3,8,0,8,40,13,True,
545,10,В,англ. Светлана Николаевна,информатика и ИКТ,1,0,3,8,0,8,40,15,True,
546,10,В,англ. Татьяна Петровна,информатика и ИКТ,1,0,3,8,50,9,30,,True,
547,10,В,англ. Светлана Николаевна,информатика и ИКТ,1,0,3,8,50,9,30,,True,
548,11,А,англ. Татьяна Петровна,физика,1,0,3,8,0,8,40,4,True,
549,11,А,англ. Светлана Николаевна,физика,1,0,3,8,0,8,40,4,True,
550,11,А,англ. Татьяна Петровна,физика,1,0,3,8,50,9,30,,True,
551,11,А,англ. Светлана Николаевна,физика,1,0,3,8,50,9,30,,True,
552,11,Б,англ. Татьяна Петровна,алгебра и начала анализа,1,0,3,8,0,8,40,11,True,
553,11,Б,англ. Светлана Николаевна,алгебра и начала анализа,1,0,3,8,0,8,40,11,True,
554,11,Б,англ. Татьяна Петровна,алгебра и начала анализа,1,0,3,8,50,9,30,,True,
555,11,Б,англ. Светлана Николаевна,алгебра и начала анализа,1,0,3,8,50,9,30,,True,
556,11,В,англ. Татьяна Петровна,алгебра и начала анализа,1,0,3,8,0,8,40,10,True,
557,11,В,англ. Светлана Николаевна,алгебра и начала анализа,1,0,3,8,0,8,40,10,True,
558,11,В,англ. Татьяна Петровна,алгебра и начала анализа,1,0,3,8,50,9,30,,True,
559,11,В,англ. Светлана Николаевна,алгебра и начала анализа,1,0,3,8,50,9,30,,True,
560,8,А,англ. Татьяна Петровна,биология,1,0,3,9,45,10,25,2,True,
561,8,А,англ. Светлана Николаевна,биология,1,0,3,9,45,10,25,2,True,
562,8,А,англ. Татьяна Петровна,биология,1,0,3,10,45,11,25,,True,
563,8,А,англ. Светлана Николаевна,биология,1,0,3,10,45,11,25,,True,
564,8,Б,англ. Татьяна Петровна,русский язык,1,0,3,9,45,10,25,5,True,
565,8,Б,англ. Светлана Николаевна,русский язык,1,0,3,9,45,10,25,5,True,
566,8,Б,англ. Татьяна Петровна,русский язык,1,0,3,10,45,11,25,,True,
567,8,Б,англ. Светлана Николаевна,русский язык,1,0,3,10,45,11,25,,True,
568,8,В,англ. Татьяна Петровна,физическая культура,1,0,3,9,45,10,25,,True,
569,8,В,англ. Светлана Николаевна,физическая культура,1,0,3,9,45,10,25,,True,
570,8,В,англ. Татьяна Петровна,физическая культура,1,0,3,10,45,11,25,,True,
571,8,В,англ. Светлана Николаевна,физическая культура,1,0,3,10,45,11,25,,True,
572,9,А,англ. Татьяна Петровна,алгебра,1,0,3,9,45,10,25,4,True,
573,9,А,англ. Светлана Николаевна,алгебра,1,0,3,9,45,10,25,4,True,
574,9,А,англ. Татьяна Петровна,алгебра,1,0,3,10,45,11,25,,True,
575,9,А,англ. Светлана Николаевна,алгебра,1,0,3,10,45,11,25,,True,
576,9,Б,англ. Татьяна Петровна,английский язык,1,0,3,9,45,10,25,8,True,
577,9,Б,англ. Светлана Николаевна,английский язык,1,0,3,9,45,10,25,9,True,
578,9,Б,англ. Татьяна Петровна,английский язык,1,0,3,10,45,11,25,,True,
579,9,Б,англ. Светлана Николаевна,английский язык,1,0,3,10,45,11,25,,True,
580,9,В,англ. Татьяна Петровна,история,1,0,3,9,45,10,25,6,True,
581,9,В,англ. Светлана Николаевна,история,1,0,3,9,45,10,25,6,True,
582,9,В,англ. Татьяна Петровна,история,1,0,3,10,45,11,25,,True,
583,9,В,англ. Светлана Николаевна,история,1,0,3,10,45,11,25,,True,
584,10,А,англ. Татьяна Петровна,обществознание,1,0,3,9,45,10,25,7,True,
585,10,А,англ. Светлана Николаевна,обществознание,1,0,3,9,45,10,25,7,True,
586,10,А,англ. Татьяна Петровна,обществознание,1,0,3,10,45,11,25,,True,
587,10,А,англ. Светлана Николаевна,обществознание,1,0,3,10,45,11,25,,True,
588,10,Б,англ. Татьяна Петровна,алгебра и начала анализа,1,0,3,9,45,10,25,10,True,
589,10,Б,англ. Светлана Николаевна,алгебра и начала анализа,1,0,3,9,45,10,25,10,True,
590,10,Б,англ. Татьяна Петровна,алгебра и начала анализа,1,0,3,10,45,11,25,,True,
591,10,Б,англ. Светлана Николаевна,алгебра и начала анализа,1,0,3,10,45,11,25,,True,
592,10,В,англ. Татьяна Петровна,русский язык,1,0,3,9,45,10,25,12,True,
593,10,В,англ. Светлана Николаевна,русский язык,1,0,3,9,45,10,25,12,True,
594,10,В,англ. Татьяна Петровна,русский язык,1,0,3,10,45,11,25,,True,
595,10,В,англ. Светлана Николаевна,русский язык,1,0,3,10,45,11,25,,True,
596,11,А,англ. Татьяна Петровна,алгебра и начала анализа,1,0,3,9,45,10,25,11,True,
597,11,А,англ. Светлана Николаевна,алгебра и начала анализа,1,0,3,9,45,10,25,11,True,
598,11,А,англ. Татьяна Петровна,алгебра и начала анализа,1,0,3,10,45,11,25,,True,
599,11,А,англ. Светлана Николаевна,алгебра и начала анализа,1,0,3,10,45,11,25,,True,
600,11,Б,англ. Татьяна Петровна,информатика и ИКТ,1,0,3,9,45,10,25,13,True,
601,11,Б,англ. Светлана Николаевна,информатика и ИКТ,1,0,3,9,45,10,25,15,True,
602,11,Б,англ. Татьяна Петровна,информатика и ИКТ,1,0,3,10,45,11,25,,True,
603,11,Б,англ. Светлана Николаевна,информатика и ИКТ,1,0,3,10,45,11,25,,True,
604,11,В,англ. Татьяна Петровна,физика,1,0,3,9,45,10,25,14,True,
605,11,В,англ. Светлана Николаевна,физика,1,0,3,9,45,10,25,14,True,
606,11,В,англ. Татьяна Петровна,физика,1,0,3,10,45,11,25,,True,
607,11,В,англ. Светлана Николаевна,физика,1,0,3,10,45,11,25,,True,
608,8,А,англ. Татьяна Петровна,За страницами учебника математики,1,0,3,11,40,12,20,11,False,
609,8,А,англ. Светлана Николаевна,За страницами учебника математики,1,0,3,11,40,12,20,11,False,
610,8,А,англ. Татьяна Петровна,За страницами учебника математики,1,0,3,12,30,13,10,,False,
611,8,А,англ. Светлана Николаевна,За страницами учебника математики,1,0,3,12,30,13,10,,False,
612,8,Б,англ. Татьяна Петровна,география,1,0,3,11,40,12,20,7,True,
613,8,Б,англ. Светлана Николаевна,география,1,0,3,11,40,12,20,7,True,
614,8,Б,англ. Татьяна Петровна,география,1,0,3,12,30,13,10,,True,
615,8,Б,англ. Светлана Николаевна,география,1,0,3,12,30,13,10,,True,
616,8,В,англ. Татьяна Петровна,литература,1,0,3,11,40,12,20,5,True,
617,8,В,англ. Светлана Николаевна,литература,1,0,3,11,40,12,20,5,True,
618,8,В,англ. Татьяна Петровна,литература,1,0,3,12,30,13,10,,True,
619,8,В,англ. Светлана Николаевна,литература,1,0,3,12,30,13,10,,True,
620,9,А,англ. Татьяна Петровна,английский язык,1,0,3,11,40,12,20,8,True,
621,9,А,англ. Светлана Николаевна,английский язык,1,0,3,11,40,12,20,9,True,
622,9,А,англ. Татьяна Петровна,английский язык,1,0,3,12,30,13,10,,True,
